Player_ID,Player_Name,Age,ca,pa,Nationality,Club,Corners,Crossing,Dribbling,Finishing,FirstTouch,FreeKickTaking,Heading,LongShots,LongThrows,Marking,PassingSkill,PenaltyTaking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,OffTheBall,Positioning,Teamwork,WorkRate,Acceleration,Agility,Balance,JumpingReach,NaturalFitness,Pace,Stamina,Strength,Stability,Height,LeftFoot,RightFoot,PlayerValue,Salary,RentalClub,BirthDate
6922,Victor Olmo,21,106,135,13,266,10,12,12,7,11,9,11,8,9,11,12,9,11,11,13,12,10,11,12,11,12,15,10,14,11,12,11,12,14,13,16,6,13,14,13,5,13,170,20,10,1950000,2074,,2001-06-17
6923,Gabriel Bares,21,106,138,34,70,12,12,12,6,14,11,8,11,6,8,14,12,8,14,6,13,8,13,13,12,13,8,11,8,11,8,14,10,10,13,13,13,13,10,14,6,12,187,20,10,2191999,2437,958,2000-08-29
6924,Claudio Gomes,22,106,135,2,586,5,9,10,7,11,5,9,8,6,10,12,4,12,13,14,12,13,12,12,11,11,11,10,12,10,12,13,14,13,14,12,6,15,13,12,9,12,172,10,20,654374,19999,,2000-07-23
6925,Check Oumar Diakite,19,106,140,2,791,7,10,12,8,12,5,7,6,7,12,14,8,13,12,10,12,12,11,9,13,16,15,12,6,13,11,13,15,13,14,14,7,12,13,13,7,11,173,6,20,4155000,2014,765,2002-12-05
6926,Niall Ennis,23,106,135,6,792,2,9,12,13,11,5,10,10,3,5,10,10,6,12,10,10,10,10,8,8,7,14,13,4,13,4,10,12,14,13,13,10,12,15,14,14,10,180,11,20,670627,3480,,1999-05-20
6927,Leo Borges,21,106,136,11,424,9,13,12,7,12,9,11,9,11,12,11,7,12,12,11,11,13,12,11,10,11,13,12,7,12,10,13,12,13,13,12,9,13,13,13,11,12,180,20,5,1049040,2000,,2001-01-03
6928,Femi Azeez,21,106,135,6,634,9,10,10,11,11,10,8,9,9,5,9,7,7,10,7,13,10,8,9,7,8,12,8,14,15,6,12,11,16,11,11,10,17,14,14,9,20,181,20,5,4370569,1740,,2001-06-05
6929,Noah Sadiki,18,106,140,1,141,9,13,11,10,15,8,10,11,5,12,12,10,12,13,7,11,12,13,10,9,10,14,12,7,11,8,13,10,12,14,10,10,14,12,12,11,10,183,7,20,23500000,950,,2004-01-13
6930,Syb van Ottele,20,106,140,7,511,8,10,10,9,11,10,12,7,9,12,13,7,12,8,12,13,6,9,12,12,12,13,7,2,12,11,10,12,9,10,12,13,14,12,11,12,11,185,20,10,3849599,953,,2002-02-02
6931,Danny Leyva,19,106,138,36,131,8,8,11,10,13,6,10,11,6,11,13,5,11,12,10,11,15,9,9,12,11,14,7,9,11,8,11,14,12,12,10,5,12,14,12,9,13,163,8,20,4415627,2509,,2003-05-05
6932,Fabinho,20,106,140,11,56,9,9,13,10,10,9,9,15,5,11,12,8,13,13,14,10,9,15,11,12,15,12,6,11,10,11,12,8,14,12,13,9,16,10,8,11,11,178,11,20,7233243,1391,,2002-04-09
6933,Ryan Johansson,21,106,138,78,29,9,9,10,7,11,9,8,9,10,11,12,10,11,13,12,12,9,12,11,12,11,14,9,11,10,11,14,14,12,10,11,9,15,11,12,12,12,180,11,20,1667998,2074,,2001-02-15
6934,Wu Xi,33,106,113,97,387,10,11,10,12,11,9,9,12,10,8,11,12,9,11,8,13,9,15,13,12,13,15,12,11,12,10,12,13,12,11,10,10,14,11,11,9,17,180,10,20,347975206,13951,,1989-02-19
6935,Tom Bayliss,23,106,135,6,793,9,12,14,12,13,9,10,11,7,10,13,10,10,13,10,11,9,13,11,13,12,16,12,8,12,9,12,11,11,12,13,13,12,11,13,9,8,188,8,20,1621619,3712,,1999-04-06
6936,Henrique Pereira,20,106,150,12,23,7,12,14,12,12,7,6,9,5,6,12,9,5,12,11,10,10,12,12,12,12,15,14,8,13,6,11,10,14,13,11,8,14,14,11,8,14,179,7,20,24599999,3149,,2002-02-15
6937,Daniel Fila,19,106,138,43,247,8,8,10,13,14,6,14,8,3,8,9,6,4,14,11,10,7,12,9,9,14,7,13,7,12,6,8,13,14,12,9,16,14,12,8,10,10,190,20,10,3363760,634,959,2002-08-21
6938,Flavio Nazinho,19,106,140,12,30,6,12,11,7,10,6,9,8,10,10,8,6,12,11,11,11,9,12,12,10,10,13,13,6,11,8,12,11,15,14,9,8,8,15,11,7,12,179,20,7,18479999,1456,,2003-07-20
6939,Jewison Bennette,18,106,140,28,729,5,10,13,8,11,7,3,8,1,5,9,1,4,11,6,10,4,8,8,10,7,4,14,5,13,4,9,11,17,13,9,8,15,17,14,6,11,175,20,10,12986435,2000,,2004-06-15
6940,Abdoullah Ba,18,106,150,2,729,5,8,12,9,13,9,7,13,4,10,11,9,9,13,10,9,12,11,10,13,10,14,12,11,10,11,11,14,12,13,14,7,12,13,13,9,12,180,12,20,12986435,4640,,2003-07-31
6941,Eren Dinkci,20,106,140,10,196,9,11,15,11,14,9,11,13,6,9,10,9,6,15,10,14,4,12,10,10,11,11,13,10,15,8,10,11,15,11,15,14,15,10,6,6,10,186,8,20,35999999,4178,,2001-12-13
6942,Alfie Devine,17,106,170,6,6,10,8,11,10,11,11,9,12,9,8,11,9,9,11,14,16,13,12,8,11,10,14,13,7,9,8,12,14,13,11,13,10,15,13,13,10,9,170,12,20,65558529,5800,,2004-08-01
6943,Dario Osorio,18,106,140,57,597,10,11,13,8,12,11,6,9,8,6,12,8,6,13,8,10,9,8,11,13,12,15,14,7,12,7,10,11,13,14,8,7,13,13,11,8,13,179,20,15,1484951,29,,2004-01-24
6944,Anselmo Garcia McNulty,19,106,140,78,94,3,8,12,8,12,5,12,10,6,12,13,9,12,13,17,10,12,15,10,13,9,16,12,13,8,12,12,15,13,12,14,14,14,13,11,12,14,187,20,8,18989999,9588,960,2003-02-19
6945,Jonas Urbig,18,105,140,10,100,3,2,1,3,1,7,1,2,2,1,11,4,1,5,13,12,15,9,11,6,14,13,3,3,1,12,9,7,14,11,4,8,9,14,2,7,13,189,12,20,25319999,907,,2003-08-08
6946,Aitor Paredes,22,105,135,13,31,6,4,3,8,13,4,12,10,4,12,16,6,16,13,15,12,11,11,11,14,11,4,6,6,10,15,10,11,12,10,11,15,12,11,11,8,14,186,10,20,1624999,1922,,2000-04-29
6947,Benat Prados,21,105,139,13,31,6,9,9,4,12,9,10,8,9,9,15,4,8,13,9,10,10,15,6,13,15,15,5,2,10,9,14,11,11,11,15,8,16,11,11,5,11,180,11,20,2239999,1789,582,2001-02-08
6948,Marco Moreno,21,105,135,13,8,4,7,6,9,10,3,15,2,1,15,10,8,10,9,15,11,11,9,13,4,12,12,5,11,9,11,9,8,11,13,10,14,10,13,10,11,15,191,8,20,1387499,2333,,2001-02-16
6949,Javi Serrano,19,105,140,13,8,9,9,7,10,11,5,9,10,8,13,10,6,15,11,15,12,16,11,8,10,11,12,5,10,10,11,14,12,11,14,5,8,12,15,8,10,12,178,8,20,18225000,1944,582,2003-01-16
6950,Pablo Barrios,19,105,150,13,8,8,8,6,9,14,8,8,8,4,11,14,7,8,14,6,7,7,9,10,12,12,8,5,8,9,7,9,13,14,14,9,10,5,14,9,9,9,181,8,20,21960001,1944,,2003-06-15
6951,Alex Luna,18,105,140,8,794,10,8,14,11,13,10,10,12,5,5,13,4,6,13,8,12,9,10,10,13,16,8,12,8,13,6,11,9,13,13,7,8,9,13,11,7,10,174,10,20,2486631,2411,,2004-03-31
6952,Rauf Salifu,20,105,140,37,795,10,7,14,13,14,14,14,7,4,8,9,8,4,11,7,9,13,13,9,9,11,9,15,2,14,9,13,13,12,13,9,9,18,12,9,13,10,175,14,20,237551,467,316,2002-04-23
6953,Mohamad Rihanieh,21,105,135,95,796,5,10,12,9,10,8,7,11,5,8,13,8,10,12,11,11,12,10,9,13,9,18,11,9,10,9,11,12,14,10,11,10,14,13,13,12,10,174,20,11,3464,116,,2001-05-02
6954,Gokdeniz Bayrakdar,20,105,140,38,174,6,8,11,12,10,5,12,12,7,6,9,10,8,10,15,12,14,11,13,10,9,14,11,4,14,7,12,15,12,12,13,11,14,13,13,13,10,181,20,9,6662655,829,,2001-11-23
6955,Tonislav Yordanov,23,105,135,87,797,8,9,12,13,11,15,11,13,5,4,10,14,6,13,11,12,10,12,10,12,10,12,14,8,14,4,10,11,13,13,12,10,12,13,11,7,13,180,12,20,565199,749,,1998-11-27
6956,Arthur Zagre,20,105,140,2,43,10,11,14,8,12,10,8,10,11,10,12,10,11,13,11,10,12,11,11,12,10,12,13,8,14,8,12,14,15,14,12,6,15,14,13,7,12,168,20,7,46480788,11506,218,2001-10-04
6957,Kostas Koulierakis,18,105,140,44,288,8,8,7,8,10,9,14,10,8,11,11,8,12,10,11,11,12,11,11,10,10,15,4,11,8,11,12,13,12,12,12,14,15,12,13,13,13,185,20,8,10740000,2424,,2003-11-28
6958,Matias Lugo,21,105,137,8,250,8,7,7,5,11,9,9,15,9,13,11,5,13,13,6,11,10,11,11,9,12,5,5,10,7,12,10,14,15,14,9,7,12,14,10,8,12,178,20,8,3373968,1390,,2001-05-10
6959,Landing Badji,18,105,140,16,798,2,3,3,1,3,7,1,1,2,1,9,1,1,5,11,14,11,9,11,8,13,5,2,4,1,12,9,8,13,12,9,10,10,13,4,6,16,185,10,20,80998,116,,2003-09-21
6960,Jacopo Da Riva,21,105,137,19,44,7,7,9,9,14,8,11,7,6,9,13,8,10,13,11,11,12,11,11,11,10,13,12,11,14,9,11,10,13,12,12,11,14,12,14,11,11,187,20,11,2414999,3744,664,2000-10-27
6961,Zico Buurmeester,20,105,140,7,127,5,8,10,7,13,10,6,11,4,7,13,9,6,13,5,12,6,13,11,14,14,12,12,6,13,7,12,9,9,12,13,10,12,10,12,10,12,182,14,20,64500000,1242,,2002-06-07
6962,Estanis Pedrola,18,105,150,13,3,6,10,13,11,13,9,11,11,5,5,10,9,6,14,8,9,12,9,9,9,10,14,16,6,12,5,10,10,13,14,11,12,14,13,10,10,12,185,8,20,30150000,1825,,2003-08-24
6963,Liam Kitching,22,105,135,6,730,5,9,9,7,9,7,13,6,8,12,11,7,13,10,13,12,12,9,10,10,11,11,9,9,11,13,13,13,11,10,12,13,13,12,14,13,12,186,20,8,3584145,2900,,1999-10-01
6964,Ravil Tagir,19,105,140,38,291,7,8,12,6,13,5,12,8,4,12,13,5,12,14,10,11,10,15,13,11,11,12,5,8,7,13,10,12,11,13,11,11,12,13,12,11,8,182,20,10,10656771,1659,365,2003-05-06
6965,Emre Bilgin,18,105,140,38,112,4,3,3,1,6,6,2,1,3,2,8,1,2,9,6,12,13,12,13,4,12,14,1,8,2,12,12,12,7,13,12,14,14,7,11,10,13,188,20,7,10079006,82,,2004-02-26
6966,Adam Wharton,18,105,150,6,176,12,10,12,7,13,12,6,8,2,6,13,10,8,14,14,10,12,13,11,14,11,11,12,9,10,11,12,12,13,11,13,10,13,12,9,8,10,185,20,15,12276565,2900,,2004-02-06
6967,Andri Fannar Baldursson,20,105,140,100,47,9,10,11,9,12,10,4,10,6,7,13,10,8,13,12,11,11,12,12,13,10,15,11,8,12,9,10,12,13,13,12,10,13,13,12,10,10,187,10,20,9196800,4384,121,2002-01-10
6968,Gabriele Corbo,22,105,138,19,47,6,9,8,7,12,12,12,10,2,12,11,7,13,12,11,12,11,11,11,12,11,13,10,10,5,12,9,10,12,11,13,12,12,12,11,12,12,186,9,20,34154,10672,256,2000-01-11
6969,Prince Aning,18,105,150,7,18,8,12,12,8,12,8,6,10,7,10,12,7,11,13,9,10,10,9,9,10,10,13,13,7,11,10,11,11,14,12,11,9,13,14,12,9,14,176,20,12,28200000,10000,,2004-04-23
6970,Andrew Moran,18,105,150,78,37,10,10,14,10,9,9,9,10,3,7,11,7,8,11,7,9,9,11,9,12,9,3,13,7,11,7,11,11,15,12,10,8,12,14,14,7,10,171,8,20,46535884,2320,,2003-10-15
6971,Jordan Carrillo,20,105,150,42,134,8,9,14,8,11,8,4,10,5,4,11,8,5,14,9,11,8,10,9,13,10,13,14,8,11,12,12,11,14,14,11,5,9,14,11,6,11,168,10,20,7348257,1495,313,2001-11-30
6972,Nicolas Meriano,21,105,135,8,526,6,6,7,4,9,5,14,6,11,12,8,2,15,9,9,14,11,9,8,8,13,8,5,12,6,15,9,10,10,12,10,15,14,10,8,8,20,190,20,8,1321610,1562,,2000-11-09
6973,Valentin Barco,18,105,150,8,158,13,12,12,10,9,12,3,14,11,10,12,12,12,14,11,10,10,8,8,9,11,13,15,2,15,11,14,14,14,11,15,4,11,12,15,6,15,172,20,7,8660407,2149,,2004-07-23
6974,Franco Alfonso,20,105,140,8,147,9,11,13,11,12,9,5,13,8,6,12,7,7,13,10,12,12,9,10,5,11,4,14,11,12,10,10,12,13,14,15,3,16,13,13,7,18,164,8,20,8525532,2149,,2002-05-04
6975,Franco Frias,20,105,137,8,353,10,7,16,14,12,9,10,11,6,9,8,10,6,16,12,9,10,13,11,11,10,16,13,10,16,9,10,11,11,11,11,8,18,12,16,10,12,174,7,20,3434098,1081,,2002-03-17
6976,Youssouph Badji,20,105,135,16,115,10,12,11,12,11,10,10,10,5,7,11,7,9,12,13,10,13,11,10,8,12,5,11,1,11,5,10,10,13,12,12,17,12,15,11,11,11,192,9,20,3624999,3000,425,2001-12-20
6977,Ignacio Miramon,19,105,140,8,325,2,7,10,9,12,1,8,13,5,13,11,8,12,12,7,11,11,10,13,14,11,5,5,3,9,14,9,13,12,12,12,10,5,13,14,12,16,179,8,20,3502245,2182,,2003-06-12
6978,Jeyson Rojas,20,105,140,57,326,5,12,10,5,11,4,12,5,9,12,9,4,12,9,12,13,11,9,11,10,11,14,8,8,10,12,12,13,12,12,11,13,12,13,12,12,12,186,9,20,3580248,1272,,2002-02-13
6979,Alexis Manyoma,19,105,140,18,529,14,12,12,10,15,11,9,11,6,9,15,7,6,14,5,12,9,11,10,14,12,10,12,7,7,9,10,11,13,10,9,6,12,13,12,12,13,168,8,20,1225751,2907,,2003-01-30
6980,Micha Rakoczy,20,105,135,3,799,8,11,13,11,13,10,12,11,5,5,11,8,7,13,12,10,11,11,11,12,13,13,11,13,10,8,10,12,12,14,7,7,12,12,12,7,12,174,11,20,1087501,844,,2002-03-30
6981,Brayan Moreno,22,105,135,18,492,8,12,13,11,11,10,10,10,4,5,11,13,5,12,9,11,12,10,10,9,11,10,11,8,12,8,11,12,14,12,11,13,12,14,12,11,10,184,8,20,907198,2500,,1999-08-02
6982,Jorge Rodriguez,20,105,138,42,159,9,12,13,6,11,5,11,6,10,12,12,4,14,11,14,11,13,11,10,9,9,13,7,8,11,12,12,13,13,12,11,9,11,13,12,9,12,178,20,10,2571082,150,,2001-09-03
6983,Meleye Diagne,19,105,140,16,800,9,13,14,14,14,7,9,9,7,8,14,8,7,12,9,13,7,10,8,10,8,12,11,10,13,5,9,10,14,14,9,13,6,14,10,11,8,187,20,4,107999,116,,2002-11-24
6984,Alex Robles,23,105,135,13,801,10,12,11,7,12,7,12,9,9,12,11,9,12,10,10,12,11,11,12,12,12,13,8,4,11,12,11,12,13,12,13,5,12,12,12,9,13,170,7,20,218029,1792,,1999-01-28
6985,Anton Kade,18,105,140,10,138,8,11,14,9,13,8,6,9,6,8,12,2,9,14,9,6,4,8,9,8,10,7,14,5,11,8,9,10,16,14,9,12,12,15,5,5,13,185,13,20,7416205,1430,,2004-01-17
6986,Lovro Zvonarek,17,105,150,9,7,12,10,12,11,13,12,6,11,4,9,12,11,11,13,12,11,12,12,10,13,10,13,13,13,12,11,12,12,12,12,11,8,14,12,12,8,12,180,9,20,39300000,7671,,2005-05-08
6987,Eyup Aydin,17,105,150,10,7,14,10,11,7,13,14,7,12,4,11,14,7,13,14,14,11,12,13,11,14,10,16,13,10,8,12,12,12,11,11,12,9,13,11,13,8,15,181,20,8,32199999,4794,,2004-08-02
6988,Emmanuel Matuta,20,105,135,1,677,6,4,5,7,13,8,12,7,6,12,10,12,14,13,5,10,13,9,6,10,14,11,11,11,11,8,14,12,11,12,15,14,14,11,14,12,11,191,8,20,3871999,3000,,2002-02-22
6989,Sergey Volkov,19,105,140,54,116,9,9,9,8,8,8,13,8,7,12,11,3,12,9,7,10,12,9,11,9,16,10,8,8,9,12,11,14,13,14,7,10,14,14,12,10,12,182,13,20,17454238,7231,,2002-09-09
6990,Goduine Koyalipou,22,105,136,2,614,7,12,14,10,13,8,14,8,6,5,10,11,6,13,10,8,12,9,6,9,9,13,15,5,11,7,7,10,14,9,10,12,11,14,11,12,12,184,14,20,1281470,2378,,2000-02-15
6991,Shiloh 't Zand,19,105,140,7,139,12,13,13,12,15,12,8,12,10,6,11,8,6,15,14,12,10,11,10,13,11,12,12,12,11,7,12,11,10,14,12,8,15,11,13,8,12,174,12,20,24240000,1114,,2003-05-14
6992,Jaden Slory,17,105,150,7,139,5,9,12,7,12,7,7,8,7,4,8,10,4,12,7,10,5,6,7,6,12,8,10,11,10,4,8,12,15,15,10,8,6,15,9,8,8,172,7,20,29399999,1178,,2005-05-09
6993,Tein Troost,20,105,140,7,139,2,3,1,1,4,7,1,2,2,3,11,3,2,1,5,12,12,13,12,9,12,12,3,11,1,15,10,9,13,11,9,15,13,13,5,8,18,188,20,5,21720000,995,,2002-01-15
6994,Antoni Milambo,17,105,160,7,139,8,9,13,10,14,8,8,10,7,4,14,4,10,13,13,13,7,10,8,10,14,13,15,9,10,7,9,13,12,14,12,7,14,13,12,7,11,179,8,20,29399999,4999,,2005-04-03
6995,Jay Stansfield,19,105,140,6,39,8,12,10,12,11,9,10,12,4,8,10,12,3,12,10,12,10,13,10,12,15,9,13,6,11,10,10,14,14,11,10,12,12,13,12,10,10,181,7,20,35122297,2320,961,2002-11-24
6996,Toni Fuidias,21,105,141,13,97,6,2,2,2,6,9,13,9,3,3,10,1,3,4,11,9,12,14,12,8,11,15,5,14,7,10,11,9,10,12,10,17,14,10,5,14,20,195,10,20,2655998,1555,,2001-04-15
6997,Johan Bangsbo,19,105,140,40,364,6,9,8,7,11,8,12,10,7,13,13,7,12,10,10,12,12,13,12,9,11,13,6,9,9,13,11,10,11,9,13,13,13,11,10,13,11,191,20,7,1790731,465,,2003-02-10
6998,Tashreeq Matthews,21,105,135,96,802,10,11,13,10,13,9,6,8,5,7,10,8,6,13,10,9,7,10,10,10,10,12,14,7,12,8,9,9,14,13,8,7,11,14,12,7,11,175,10,20,1000856,1118,,2000-09-12
6999,Lucas Ramos,21,105,140,11,150,7,8,11,8,12,12,7,9,7,10,12,7,11,12,11,11,11,12,12,12,12,13,5,14,10,10,13,12,12,12,12,5,13,13,13,10,12,173,10,20,13953705,2683,,2001-01-03
7000,Rekeem Harper,22,105,137,6,728,10,10,13,9,12,9,7,9,7,9,12,11,9,13,7,12,11,12,10,12,9,15,13,8,10,9,9,11,13,14,13,12,15,11,13,13,11,188,11,20,3642140,6960,961,2000-03-08
7001,Andras Nemeth,19,105,140,62,301,10,11,12,14,13,9,11,12,6,8,12,10,8,14,10,9,10,12,8,13,9,10,11,12,13,8,10,12,12,13,11,11,10,12,14,9,14,187,7,20,22560000,749,,2002-11-09
7002,Finnur Tomas Palmason,21,105,145,100,803,5,4,4,4,11,3,15,9,2,15,11,3,13,9,13,15,11,10,11,8,15,12,5,4,9,13,9,11,7,11,10,14,9,8,9,8,10,190,11,20,134207,1401,,2001-02-12
7003,Sergey Pinyaev,17,105,160,54,579,12,12,14,9,13,11,6,11,6,5,10,7,6,13,12,8,9,10,10,11,11,4,15,10,13,7,6,5,14,15,13,4,9,12,9,4,14,167,11,20,7101609,8805,,2004-11-02
7004,Efrain Alvarez,20,105,140,42,120,13,12,13,14,13,12,5,13,10,6,12,9,7,13,6,10,8,9,8,12,11,9,17,6,12,6,7,8,13,13,10,6,11,12,9,8,9,173,20,10,7946619,13809,,2002-06-19
7005,Kristoffer Klaesson,21,105,139,5,107,1,3,1,3,7,4,3,1,3,1,10,2,1,6,11,9,15,8,9,8,8,17,9,12,5,12,12,7,11,13,9,15,11,9,9,12,12,189,20,8,7210046,17399,,2000-11-27
7006,Nikola Ivezic,19,105,140,45,366,2,1,3,3,9,6,1,3,3,3,14,1,1,7,7,9,11,11,10,10,11,6,3,13,3,12,11,9,11,11,11,13,12,13,4,10,9,192,5,20,1875001,2000,,2003-04-01
7007,Javi Llabres,19,105,140,13,187,9,13,13,10,14,6,8,10,7,7,11,8,10,14,7,10,4,10,9,11,14,5,13,10,10,8,9,10,14,11,9,8,9,13,10,6,13,174,16,20,6481247,781,,2002-09-11
7008,Hugo Larsson,18,105,140,40,307,10,10,11,7,11,9,8,10,7,8,12,8,10,11,11,12,12,11,12,12,11,14,11,11,13,10,13,13,13,12,11,13,10,13,13,11,12,187,10,20,1977483,1118,,2004-06-27
7009,Peter Gwargis,21,105,140,40,307,12,11,13,10,13,10,8,13,7,6,12,10,7,13,12,11,11,11,10,12,10,12,13,6,10,8,8,8,13,13,10,8,12,13,13,10,10,180,20,7,1230102,2329,962,2000-09-04
7010,Diego Rosa,19,105,140,11,1,6,7,10,9,11,11,10,13,7,11,12,12,13,11,11,11,13,10,10,11,10,13,14,7,9,10,12,13,11,11,12,12,13,12,14,11,12,185,14,20,47556612,23198,381,2002-10-12
7011,Oscar Bobb,19,105,140,5,1,12,13,14,11,13,8,8,8,6,7,13,4,10,13,8,10,9,7,9,13,11,7,13,9,11,8,4,9,15,14,12,1,9,14,12,6,11,168,20,10,42916942,8119,,2003-07-12
7012,Di'Shon Bernard,21,105,135,6,10,4,8,10,4,11,4,11,6,9,11,12,5,13,11,13,10,12,11,9,10,10,13,4,9,6,12,12,14,14,12,12,14,16,14,13,13,10,189,9,20,480206,2900,,2000-10-14
7013,Adrian Kapralik,20,105,140,22,804,9,11,12,6,12,7,7,7,7,7,11,6,8,13,11,11,7,9,7,10,13,11,13,13,10,7,8,11,16,13,8,6,9,17,6,5,11,178,14,20,763999,863,,2002-06-10
7014,Mitja Ilenic,17,105,140,15,805,12,13,11,9,13,10,11,5,10,10,11,10,12,12,7,13,12,12,11,11,11,11,13,11,12,11,12,13,13,11,9,10,15,13,11,9,10,180,8,20,545499,605,,2004-12-26
7015,Martin Graiciar,23,105,140,43,,10,8,14,12,16,11,5,9,6,5,11,14,4,14,5,8,5,10,8,8,9,11,16,6,9,5,7,8,14,13,10,11,10,13,13,12,9,183,12,20,0,0,,1999-04-10
7016,Jonathan Amon,23,105,140,36,,6,10,15,9,14,6,5,10,5,3,12,9,3,14,9,14,9,5,5,8,5,9,16,3,14,3,11,13,17,16,11,7,11,14,8,6,5,173,9,20,0,0,,1999-04-30
7017,Cenk Ozkacar,21,105,135,38,77,5,5,8,5,12,5,13,5,6,12,11,8,13,11,10,10,14,12,11,9,10,11,7,5,6,10,10,10,13,10,12,16,12,13,13,14,12,190,20,10,1638749,11506,19,2000-10-06
7018,Alessandro Circati,18,105,140,77,222,7,9,9,9,9,4,11,10,14,14,10,7,11,8,12,12,12,12,12,10,12,11,11,9,12,13,11,11,12,12,12,12,14,12,12,11,11,181,5,20,7479000,3039,,2003-10-10
7019,Vasilis Zagaritis,21,105,135,44,222,8,11,11,6,11,6,9,8,12,11,10,10,12,12,13,11,12,11,10,8,11,15,9,6,12,11,13,15,14,13,11,9,14,13,14,10,12,178,20,5,1602000,3836,,2001-05-04
7020,Jorge Ruvalcaba,21,105,140,42,91,12,13,13,13,11,10,11,13,12,8,12,10,7,14,12,11,14,12,12,9,12,7,12,13,12,12,12,10,14,15,11,9,14,7,13,8,11,180,10,20,7299861,2935,,2001-07-23
7021,Lucas Canizares,20,105,160,13,5,4,1,2,2,3,5,1,2,1,1,7,3,2,2,6,7,15,8,11,7,13,14,1,9,3,13,8,7,13,12,8,15,14,9,7,13,14,188,11,20,24300001,1944,,2002-05-10
7022,Imanol Segovia,21,105,136,8,190,5,7,9,10,8,7,12,7,7,11,9,5,11,9,11,15,11,10,12,9,15,11,5,14,7,11,12,12,11,10,12,13,12,10,10,13,18,192,6,20,2822775,1386,137,2001-02-06
7023,Ed Carlos,21,105,140,11,204,10,11,11,12,12,8,10,13,5,12,14,6,9,14,12,13,7,12,12,13,12,7,11,11,13,11,13,9,11,12,10,9,9,10,11,10,12,187,20,5,7132165,1234,,2001-03-19
7024,Breno,21,105,140,11,204,5,3,1,1,11,8,2,1,1,3,12,1,3,11,11,12,12,11,12,10,11,15,1,8,3,12,12,10,10,12,10,13,13,10,10,12,10,184,7,20,6418825,1234,,2001-01-22
7025,Eduard Kozik,19,105,140,32,123,3,6,8,5,11,7,14,5,12,14,9,6,13,8,14,10,13,12,9,10,11,12,5,8,10,11,11,11,11,10,10,14,14,12,12,14,10,183,10,20,27393675,348,,2003-04-19
7026,Adrian Bajrami,20,105,140,65,23,4,8,7,7,11,5,13,11,8,13,13,8,13,10,13,12,12,11,11,11,11,13,10,10,10,12,12,11,11,10,13,14,15,11,11,13,12,188,20,7,14218000,2749,,2002-04-05
7027,Patryck Lanza,19,105,160,11,142,10,11,13,8,13,11,7,9,10,7,13,4,7,14,10,12,9,6,11,13,12,17,14,10,12,8,11,11,14,12,10,10,10,13,9,10,11,181,20,7,4946363,1427,,2003-01-18
7028,Noah Atubolu,20,105,140,10,108,3,1,1,2,10,7,5,3,9,2,10,1,2,8,9,11,9,8,11,4,12,11,5,9,4,11,11,14,8,12,10,14,11,11,8,13,11,190,5,20,47250000,1000,,2002-05-25
7029,Rodrigo Gomes,19,105,150,12,51,9,9,13,10,11,10,4,8,5,3,9,6,5,12,13,13,12,8,11,11,8,14,14,8,13,5,10,13,15,14,8,5,12,15,10,6,10,172,8,20,19769998,2149,,2003-07-07
7030,Goncalo Esteves,18,105,150,12,30,6,10,12,8,12,6,5,9,8,9,12,7,11,13,15,13,14,10,9,11,9,16,11,7,13,10,13,13,14,13,13,5,14,14,12,10,11,171,8,20,19650000,5149,363,2004-02-27
7031,Issahaku Abdul Fatawu,18,105,150,37,30,12,10,14,11,12,15,5,12,7,5,13,9,5,14,10,8,12,11,8,12,6,13,13,3,8,5,9,8,16,15,12,5,11,14,10,11,7,177,20,7,18795000,5750,,2004-03-08
7032,Nikolas Sattlberger,18,105,140,20,512,7,9,9,7,10,11,12,13,6,11,9,10,10,11,10,10,12,10,11,10,12,14,5,6,9,14,13,14,14,12,13,17,13,14,13,14,11,189,13,20,12895999,749,,2004-01-18
7033,Junior Kadile,19,105,138,2,61,7,8,13,10,12,9,10,10,10,5,8,4,10,12,14,12,13,7,8,9,7,14,12,7,12,6,8,14,15,14,11,11,14,15,12,10,8,182,7,20,2265999,2465,410,2002-12-16
7034,Andy Diouf,19,105,150,2,61,6,7,12,6,12,7,10,12,7,8,12,12,12,13,14,9,13,13,13,13,9,14,13,6,12,10,13,14,12,12,15,14,15,12,14,14,9,187,20,7,34040001,2465,138,2003-05-17
7035,Lesley Ugochukwu,18,105,150,2,61,10,9,10,9,12,7,12,11,5,12,12,8,11,10,11,10,12,10,11,11,11,7,5,6,11,12,11,12,11,9,12,12,11,12,13,15,10,188,10,20,44417441,2465,,2004-03-26
7036,Dogan Alemdar,19,105,140,38,61,1,3,2,3,8,1,1,1,2,2,9,5,3,9,8,9,13,12,13,6,9,5,7,8,8,10,14,15,10,11,13,12,12,11,14,14,12,185,5,20,38442936,2465,,2002-10-29
7037,Oscar Vilhelmsson,18,105,140,40,472,4,7,11,13,12,4,12,8,4,5,11,8,6,12,11,12,12,12,11,11,11,13,12,6,13,6,11,11,13,11,12,12,12,15,12,12,12,188,20,8,4397999,7671,,2003-10-02
7038,Modou Tambedou,19,105,140,16,595,6,6,11,8,10,8,12,9,9,16,11,3,13,10,14,11,12,12,11,7,11,12,11,7,10,7,14,12,12,12,15,14,12,14,14,14,11,188,8,20,10448001,2000,,2003-04-04
